"2018-01-06 13:11:40","0.12","0","0.04","0","0","0","0","0"
"2018-01-06 13:11:42","0.12","0","0.04","0","0","0","0","0"
"2018-01-06 13:11:43","0.09","0","0.04","0","0","0","0","0"
"2018-01-06 13:11:45","0.12","0","0.04","0","0","0","0","0"
"2018-01-06 13:11:47","0.12","0","0.04","0","0","0","0","0"
"2018-01-06 13:11:48","0.12","0","0.04","0","0.03","0","0","0"
"2018-01-06 13:11:50","0.69","0.46","0.04","0","0.27","0.07","0","0.13"
"2018-01-06 13:11:51","0.55","0.35","0.04","0","0.43","0.24","0","0.23"
"2018-01-06 13:11:53","0.5","0.35","0.04","0","0.43","0.24","0","0.23"
"2018-01-06 13:11:55","0.5","0.35","0.04","0","0.32","0.24","0","0.23"
"2018-01-06 13:11:56","0.47","0.35","0.04","0","0.46","0.24","0","0.23"
"2018-01-06 13:11:58","0.5","0.29","0.04","0","0.43","0.24","0","0.23"
"2018-01-06 13:12:00","0.5","0.29","0.04","0","0.4","0.24","0","0.18"
"2018-01-06 13:12:01","0.5","0.35","0.04","0","0.35","0.24","0","0.23"
"2018-01-06 13:12:03","0.5","0.29","0.04","0","0.16","0.13","0","0.13"
"2018-01-06 13:12:05","0.52","0.35","0.04","0","0","0","0","0"
"2018-01-06 13:12:07","0.52","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:12:08","0.5","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:12:10","0.52","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:12:11","0.5","0.29","0.07","0","0","0","0","0"
"2018-01-06 13:12:13","0.5","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:12:14","0.5","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:12:16","0.52","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:12:17","0.5","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:12:19","0.5","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:12:20","0.5","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:12:22","0.5","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:12:24","0.5","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:12:25","0.5","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:12:27","0.52","0.35","0.04","0","0","0","0","0"
"2018-01-06 13:12:28","0.52","0.35","0.04","0","0","0","0","0"
"2018-01-06 13:12:30","0.5","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:12:31","0.5","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:12:33","0.5","0.29","0.07","0","0","0","0","0"
"2018-01-06 13:12:34","0.5","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:12:36","0.5","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:12:37","0.52","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:12:39","0.5","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:12:40","0.5","0.35","0.04","0","0","0","0","0"
"2018-01-06 13:12:42","0.5","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:12:44","0.5","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:12:45","0.5","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:12:47","0.5","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:12:48","0.5","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:12:50","0.5","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:12:51","0.5","0.35","0.04","0","0","0","0","0"
"2018-01-06 13:12:53","0.5","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:12:54","0.5","0.29","0.01","0","0","0","0","0"
"2018-01-06 13:12:56","0.5","0.35","0.04","0","0","0","0","0"
"2018-01-06 13:12:57","0.5","0.29","0.07","0","0","0","0","0"
"2018-01-06 13:12:59","0.5","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:13:00","0.5","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:13:02","0.5","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:13:03","0.52","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:13:05","0.5","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:13:06","0.5","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:13:08","0.5","0.29","0.04","0","0.11","0.02","0","0"
"2018-01-06 13:13:10","0.52","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:13:11","0.52","0.35","0.01","0","0","0","0","0"
"2018-01-06 13:13:13","0.52","0.35","0.04","0","0","0","0","0"
"2018-01-06 13:13:14","0.52","0.29","0.04","0","0","0","0","0"
"2018-01-06 13:13:16","0.5","0.35","0.04","0","0","0","0","0"
"2018-01-06 13:13:17","0.5","0.35","0.04","0","0","0","0","0"
